"","player_api_id","player_name","no_of_appearences","overall_rating","gk_rating","no_of_leagues"
"9016",36374,"Robert Green",163,81,406,1
"9017",155262,"Robert Gucher",15,70,127,1
"9018",38899,"Robert Huth",159,80,131,1
"9019",489245,"Robert Ibanez",19,73,53,1
"9020",10933,"Robert Jez",82,69,71,1
"9021",32786,"Robert Jones",32,71,102,1
"9022",184377,"Robert Kiernan",1,65,128,1
"9023",278839,"Robert Klaasen",3,65,45,1
"9024",40055,"Robert Koren",36,75,160,1
"9025",30640,"Robert Kovac",1,78,137,1
"9026",93447,"Robert Lewandowski",199,88,108,2
"9027",212875,"Robert Mak",30,74,108,1
"9028",39659,"Robert Malcolm",3,66,154,1
"9029",273419,"Robert Mazan",1,66,51,1
"9030",129177,"Robert McHugh",6,61,113,1
"9031",24114,"Robert Milsom",30,64,119,1
"9032",278807,"Robert Muehren",12,68,52,1
"9033",43230,"Robert Olejnik",54,67,327,1
"9034",176704,"Robert Pich",40,66,46,1
"9035",37478,"Robert Pires",34,84,47,2
"9036",32728,"Robert Snodgrass",59,75,129,1
"9037",71017,"Robert Tesche",39,72,136,1
"9038",45996,"Robert van Boxel",1,62,38,1
"9039",27445,"Robert Vittek",10,80,142,1
"9040",120076,"Robert Zillner",1,66,56,1
"9041",45492,"Robert Zwinkels",33,67,343,1
"9042",34382,"Roberto Abbondanzieri",13,84,413,1
"9043",39324,"Roberto Baronio",20,78,156,1
"9044",74752,"Roberto Canella",108,74,133,1
"9045",474668,"Roberto Chen",1,68,54,1
"9046",41864,"Roberto Colombo",7,65,336,1
"9047",314947,"Roberto Correa",7,67,57,1
"9048",415024,"Roberto Crivello",8,68,46,1
"9049",39066,"Roberto Damian Colautti",18,73,131,1
"9050",34005,"Roberto Fabian Ayala",11,86,131,1
"9051",68422,"Roberto Fernandez",13,70,349,1
"9052",74736,"Roberto Fernandez",119,76,381,1
"9053",242709,"Roberto Firmino",138,82,44,2
"9054",485634,"Roberto Gagliardini",1,60,42,1
"9055",39426,"Roberto Guana",106,73,146,1
"9056",34114,"Roberto Hilbert",62,80,145,1
"9057",212770,"Roberto Inglese",14,70,55,1
"9058",46391,"Roberto Lago",76,74,139,1
"9059",39151,"Roberto Mirri",2,63,124,1
"9060",210278,"Roberto Pereyra",82,81,134,1
"9061",181352,"Roberto Raul Tucker,18",16,65,127,1
"9062",180076,"Roberto Rodriguez",17,68,50,1
"9063",104382,"Roberto Rosales",192,76,148,3
"9064",37506,"Roberto Soldado",193,84,129,2
"9065",181995,"Roberto Soriano",84,76,145,1
"9066",37721,"Roberto Sousa",81,71,144,1
"9067",39752,"Roberto Stellone",12,77,120,1
"9068",300623,"Roberto Torres",26,70,52,1
"9069",75004,"Roberto Trashorras",112,80,153,1
"9070",42434,"Roberto Vitiello",55,75,133,1
"9071",112424,"Roberto",32,72,79,1
"9072",25604,"Roberto",1,68,119,1
"9073",282529,"Roberto",55,72,56,1
"9074",37623,"Roberto",113,80,401,2
"9075",518346,"Robin Gosens",41,67,64,1
"9076",104410,"Robin Henkens",26,66,68,1
"9077",614951,"Robin Huser",1,47,61,1
"9078",531309,"Robin Kamber",2,55,48,1
"9079",259296,"Robin Knoche",68,77,59,1
"9080",145068,"Robin Previtali",6,62,46,1
"9081",298933,"Robin Propper",25,66,53,1
"9082",279392,"Robin Quaison",7,73,52,1
"9083",442575,"Robin Szarka",1,60,45,1
"9084",30843,"Robin van Persie",172,89,140,1
"9085",177057,"Robinho",3,66,55,1
"9086",33974,"Robinho",95,87,143,2
"9087",98368,"Robson",112,70,127,2
"9088",41063,"Rocco Quinn",58,63,48,1
"9089",41387,"Rocco Sabato",7,69,147,1
"9090",40662,"Rochdi Achenteh",94,67,52,1
"9091",191631,"Rocky Visconte",1,59,134,1
"9092",26307,"Rod Fanni",208,79,145,1
"9093",33348,"Roda Antar",15,71,132,1
"9094",179516,"Roderic Filippi",19,69,55,1
"9095",181548,"Roderick Miranda",30,72,151,3
"9096",339260,"Rodgers Kola",3,66,54,1
"9097",103089,"Rodnei",52,75,109,1
"9098",564575,"Rodney Antwi",1,60,52,1
"9099",243424,"Rodney Sneijder",12,69,40,1
"9100",161682,"Rodney Strasser",3,72,139,1
"9101",37452,"Rodolfo Bodipo Diaz",20,77,133,1
"9102",196188,"Rodri",21,72,47,1
"9103",401095,"Rodrigo Aguirre",3,67,39,1
"9104",229803,"Rodrigo Andres Battaglia",25,74,39,1
"9105",164272,"Rodrigo Antonio",15,67,152,1
"9106",19370,"Rodrigo Arroz",9,67,56,1
"9107",172443,"Rodrigo Dantas",3,68,53,1
"9108",324578,"Rodrigo De Paul",6,77,56,1
"9109",38719,"Rodrigo Defendi",30,73,102,1
"9110",244963,"Rodrigo Ely",1,70,52,1
"9111",164089,"Rodrigo Galo",32,70,53,1
"9112",675088,"Rodrigo Hernandez",1,67,49,1
"9113",26029,"Rodrigo Lacerda",49,72,148,1
"9114",30991,"Rodrigo Palacio",146,83,168,1
"9115",667962,"Rodrigo Pinho",5,72,49,1
"9116",71324,"Rodrigo Rojas",1,70,155,1
"9117",45311,"Rodrigo Silva",6,65,136,1
"9118",27695,"Rodrigo Taddei",68,81,160,1
"9119",193869,"Rodrigo",67,80,109,3
"9120",289257,"Rodrigo",1,67,340,1
"9121",503149,"Rodrigue Casimir Ninga",18,71,50,1
"9122",22514,"Rodrigues Saulo",14,68,127,1
"9123",14487,"Roei Dayan",7,68,52,1
"9124",26588,"Roel Brouwers",119,76,112,1
"9125",6798,"Roel van Hemert",6,60,55,1
"9126",190511,"Rogelio Funes Mori",1,75,104,1
"9127",71844,"Roger Espinoza",1,73,194,1
"9128",34193,"Roger Johnson",104,78,139,1
"9129",303088,"Roger",6,71,65,1
"9130",34675,"Roger",28,74,135,1
"9131",39629,"Rogerio Matias",5,61,118,1
"9132",209476,"Rogerio",16,67,49,1
"9133",45917,"Rogier Meijer",55,65,46,1
"9134",26452,"Rogier Molhoek",28,69,152,1
"9135",39400,"Rok Straus",16,61,48,1
"9136",209373,"Roland Alberg",64,72,55,1
"9137",34052,"Roland Baettig",69,65,50,1
"9138",179184,"Roland Bergkamp",19,63,49,1
"9139",154928,"Roland Gigolaev",21,64,37,1
"9140",38389,"Roland Juhasz",87,75,143,1
"9141",38363,"Roland Lamah",58,75,139,3
"9142",35679,"Roland Linz",14,75,135,2
"9143",25836,"Roland Schwegler",21,68,119,1
"9144",570431,"Rolando Aarons",1,71,48,1
"9145",27690,"Rolando Bianchi",75,78,129,1
"9146",577911,"Rolando Mandragora",1,66,66,1
"9147",31300,"Rolando",151,80,141,4
"9148",92024,"Rolf Feltscher",31,65,121,2
"9149",209361,"Roly Bonevacia",31,71,73,1
"9150",434265,"Romain Achilli",1,58,50,1
"9151",210398,"Romain Alessandrini",66,77,57,1
"9152",94009,"Romain Bregerie",10,73,103,1
"9153",41189,"Romain Danze",185,75,133,1
"9154",447417,"Romain Dessarzin",1,53,39,1
"9155",93344,"Romain Elie",6,65,123,1
"9156",93485,"Romain Genevois",93,72,93,1
"9157",167555,"Romain Grange",6,67,126,1
"9158",39896,"Romain Haghedooren",1,57,131,1
"9159",179845,"Romain Hamouma",143,79,135,1
"9160",179792,"Romain Inez",9,63,115,1
"9161",210429,"Romain Metannire",28,73,63,1
"9162",420867,"Romain Philippoteaux",19,72,55,1
"9163",26371,"Romain Pitau",100,74,142,1
"9164",33344,"Romain Poyet",26,72,134,1
"9165",179783,"Romain Reynaud",30,68,126,1
"9166",26028,"Romain Rocchi",10,76,116,1
"9167",292678,"Romain Saiss",34,75,50,1
"9168",33431,"Romain Salin",131,75,366,1
"9169",41221,"Romain Sartre",12,71,144,1
"9170",93358,"Romain Thomas",36,74,55,1
"9171",32570,"Roman Bednar",5,75,136,1
"9172",112978,"Roman Buerki",89,80,398,2
"9173",289732,"Roman Buess",27,67,45,1
"9174",578032,"Roman Ferber",1,62,45,1
"9175",72613,"Roman Gergel",49,67,54,1
"9176",212389,"Roman Golobart",12,65,109,2
"9177",11027,"Roman Hubnik",34,74,144,1
"9178",18592,"Roman Martinez",34,70,104,1
"9179",145551,"Roman Neustaedter",144,77,122,1
"9180",40755,"Roman Pavlyuchenko",45,81,144,1
"9181",11263,"Roman Prokoph",3,65,104,1
"9182",27358,"Roman Weidenfeller",214,84,411,1
"9183",26520,"Romano Denneboom",8,71,97,1
"9184",42600,"Romano Perticone",24,68,125,1
"9185",31014,"Romaric",117,80,150,2
"9186",554288,"Romario Balde",13,65,55,1
"9187",319787,"Romario",6,65,59,1
"9188",391516,"Romario",1,65,43,1
"9189",181276,"Romelu Lukaku",158,82,54,2
"9190",30601,"Romeo Castelen",27,78,132,1
"9191",164352,"Romeo van Dessel",10,60,122,1
"9192",148829,"Romero Regales",4,63,58,1
"9193",301634,"Romeu Rocha",18,67,52,1
"9194",33550,"Romuald Peiser",52,75,371,1
"9195",57114,"Romulo Togni",13,66,45,1
"9196",178603,"Romulo",38,76,130,1
"9197",30602,"Ron Vlaar",182,80,154,2
"9198",41087,"Ron-Robert Zieler",185,80,388,1
"9199",699362,"Ronael Pierre-Gabriel",2,58,47,1
"9200",37177,"Ronald Graafland",1,62,313,1
"9201",52280,"Ronald Vargas",30,75,150,1
"9202",40022,"Ronald Zubar",87,74,146,2
"9203",30743,"Ronaldinho",47,91,163,1
"9204",182849,"Ronaldo",1,64,45,1
"9205",33546,"Ronan Le Crom",8,79,394,1
"9206",7226,"Roni Porokara",6,69,145,1
"9207",554294,"Roniel",3,70,57,1
"9208",161933,"Ronnie Reniers",9,64,50,1
"9209",45400,"Ronnie Schwartz",6,70,101,1
"9210",26631,"Ronnie Stam",63,73,154,3
"9211",22434,"Ronny Carlos da Silva",13,68,44,1
"9212",276676,"Ronny Garbuschewski",3,68,59,1
"9213",331625,"Ronny Marcos",4,65,56,1
"9214",276708,"Ronny Philp",8,68,60,1
"9215",40605,"Ronny",24,75,151,2
"9216",292262,"Roque Mesa",29,73,50,1
"9217",30646,"Roque Santa Cruz",103,83,110,2
"9218",35530,"Rory Boulding",3,62,106,1
"9219",25668,"Rory Delap",104,73,141,1
"9220",25600,"Rory Fallon",22,63,125,1
"9221",35503,"Rory Loy",20,61,124,1
"9222",24701,"Rory McArdle",45,65,98,1
"9223",246316,"Rory McKenzie",58,64,60,1
"9224",277234,"Rory McKeown",31,60,56,1
"9225",301241,"Ross Barbour",47,61,53,1
"9226",215384,"Ross Barkley",79,80,51,1
"9227",278541,"Ross Caldwell",3,53,43,1
"9228",200902,"Ross Davidson",1,51,128,1
"9229",95352,"Ross Draper",117,66,114,1
"9230",121069,"Ross Forbes",31,68,139,1
"9231",94332,"Ross Perry",6,61,49,1
"9232",32659,"Ross Tokely",85,67,116,1
"9233",22978,"Ross Turnbull",28,74,376,1
"9234",38880,"Ross Wallace",1,72,151,1
"9235",150053,"Rossetto Michel Simplicio",22,66,123,1
"9236",113189,"Rostyn Griffiths",17,66,130,1
"9237",27156,"Rouwen Hennings",6,70,116,1
"9238",11778,"Roversio",23,73,128,1
"9239",23104,"Rowan Vine",21,70,51,1
"9240",5687,"Rowin van Zaanen",20,66,52,1
"9241",39379,"Roy Beerens",171,76,134,2
"9242",26199,"Roy Contout",97,70,128,2
"9243",638592,"Roy Gelmi",15,60,58,1
"9244",30592,"Roy Makaay",24,87,124,1
"9245",32664,"Roy McBain",15,63,126,1
"9246",75696,"Roy O'Donovan",10,65,124,1
"9247",42714,"Royston Drenthe",30,77,131,2
"9248",11754,"Ruben Amorim",40,77,150,1
"9249",281323,"Ruben Andrade",3,68,54,1
"9250",32761,"Ruben Baraja",27,82,159,1
"9251",396526,"Ruben Blanco",9,70,350,1
"9252",168390,"Ruben Botta",6,75,45,1
"9253",192306,"Ruben Brigido",3,70,146,1
"9254",96652,"Ruben Castro",120,80,129,1
"9255",358138,"Ruben Duarte",31,71,56,1
"9256",164323,"Ruben Fernandes",93,75,61,2
"9257",242892,"Ruben Ferreira",100,77,54,1
"9258",384413,"Ruben Garcia",67,74,60,1
"9259",289178,"Ruben Jurado",57,67,55,1
"9260",257828,"Ruben Ligeon",28,69,46,1
"9261",164472,"Ruben Lima",25,68,135,1
"9262",604982,"Ruben Loftus-Cheek",3,66,58,1
"9263",33805,"Ruben Martin Pulido",18,77,135,1
"9264",150045,"Ruben Micael",123,79,146,2
"9265",534684,"Ruben Neves",17,76,56,1
"9266",39537,"Ruben Olivera",37,75,104,1
"9267",70969,"Ruben Palazuelos",55,68,146,1
"9268",282678,"Ruben Pardo",72,77,46,1
"9269",2805,"Ruben Perez",126,76,141,1
"9270",191774,"Ruben Pinto",23,72,49,1
"9271",97512,"Ruben Ribeiro",47,72,108,1
"9272",213711,"Ruben Rochina",57,73,137,2
"9273",45860,"Ruben Schaken",150,74,122,1
"9274",489013,"Ruben Semedo",20,74,59,1
"9275",74734,"Ruben Suarez",23,75,145,1
"9276",318526,"Ruben Vezo",33,76,52,2
"9277",33607,"Ruben",34,75,133,1
"9278",37656,"Ruben",110,75,379,1
"9279",45256,"Rubin Okotie",3,71,126,1
"9280",42702,"Rubinho",27,77,383,1
"9281",570980,"Rubio Rubin",17,68,63,1
"9282",280972,"Ruca",10,66,47,1
"9283",34945,"Rudolf Skacel",30,73,128,1
"9284",12310,"Rudolf Urban",6,57,40,1
"9285",107415,"Rudy Gestede",14,73,48,1
"9286",33448,"Rudy Haddad",4,69,138,1
"9287",41315,"Rudy Mater",155,72,141,1
"9288",11336,"Rudy Riou",69,71,357,2
"9289",149367,"Rudy Saintini",9,53,113,1
"9290",277766,"Rudy",34,70,46,2
"9291",27462,"Ruediger Kauf",30,75,155,1
"9292",11788,"Rui Baiao,22",19,65,133,1
"9293",22134,"Rui Borges",1,65,139,1
"9294",500618,"Rui Correia",47,70,56,1
"9295",26853,"Rui Duarte",96,72,135,1
"9296",159598,"Rui Fonte",21,73,113,2
"9297",148974,"Rui Miguel",12,67,52,2
"9298",28461,"Rui Miguel",36,73,150,1
"9299",25993,"Rui Nereu",9,66,331,1
"9300",40604,"Rui Patricio",229,82,409,1
"9301",40966,"Rui Pedro",20,74,51,1
"9302",185908,"Rui Rego",44,69,339,1
"9303",25942,"Rui Sacramento",4,64,312,1
"9304",164227,"Rui Sampaio",74,70,49,1
"9305",361717,"Rui Silva",30,67,335,1
"9306",150020,"Rui Varela",14,69,113,1
"9307",163893,"Rui Vieira",2,59,294,1
"9308",40094,"Rune Almenning Jarstein",30,76,379,1
"9309",459658,"Ruslan Malinovsky",1,71,52,1
"9310",32411,"Russell Anderson",38,72,133,1
"9311",32669,"Russell Duncan",23,64,119,1
"9312",24903,"Russell Martin",97,73,127,1
"9313",26533,"Rutger Worm",4,62,140,1
"9314",26901,"Ruud Berger",16,65,147,1
"9315",104033,"Ruud Boffin",6,73,368,2
"9316",109288,"Ruud Boymans",53,73,114,1
"9317",26614,"Ruud Knol",15,69,130,1
"9318",110185,"Ruud van de Rijt",3,63,53,1
"9319",34602,"Ruud van Nistelrooy",42,87,141,2
"9320",109061,"Ruud Vormer",137,76,150,2
"9321",155623,"Ryad Boudebouz",228,77,135,1
"9322",30915,"Ryan Babel",66,81,135,3
"9323",72417,"Ryan Bennett",52,72,119,1
"9324",46010,"Ryan Bertrand",91,78,132,1
"9325",439369,"Ryan Christie",32,66,49,1
"9326",41058,"Ryan Conroy",8,62,69,1
"9327",42594,"Ryan Donk",83,74,125,2
"9328",172186,"Ryan Dow",47,66,68,1
"9329",425251,"Ryan Edwards",6,60,56,1
"9330",34213,"Ryan Esson",119,62,309,1
"9331",95335,"Ryan Flynn",20,65,92,1
"9332",23036,"Ryan France",1,60,112,1
"9333",318605,"Ryan Gauld",18,73,61,1
"9334",24154,"Ryan Giggs",80,86,155,1
"9335",118897,"Ryan Jack",161,69,56,1
"9336",110110,"Ryan Koolwijk",117,70,42,1
"9337",160448,"Ryan Mason",37,75,124,1
"9338",150969,"Ryan McGivern",56,64,116,1
"9339",94467,"Ryan McGowan",39,68,111,1
"9340",388894,"Ryan McLaughlin",1,61,56,1
"9341",172615,"Ryan Mendes",9,73,107,1
"9342",23921,"Ryan Nelsen",109,79,140,1
"9343",32717,"Ryan O'Leary",40,63,66,1
"9344",160367,"Ryan Scully",9,57,280,1
"9345",40695,"Ryan Shawcross",253,80,132,1
"9346",106910,"Ryan Shotton",25,71,128,1
"9347",36611,"Ryan Stevenson",100,67,141,1
"9348",24890,"Ryan Taylor",46,74,155,1
"9349",496356,"Ryan Thomas",52,71,45,1
"9350",8925,"Ryan Thomson",3,52,49,1
"9351",248454,"Ryan Tunnicliffe",1,67,53,1
"9352",106474,"Rydell Poepon",159,69,116,1
"9353",245422,"Ryo Miyaichi",24,71,68,2
"9354",196288,"Ryota Morioka",4,64,38,1
"9355",279181,"Saber Khalifa",50,75,49,1
"9356",639150,"Sabin Merino",12,73,52,1
"9357",513990,"Sacha Bastien",1,60,298,1
"9358",69653,"Sacha Kljestan",55,72,142,1
"9359",303339,"Sadio Mane",43,78,56,1
"9360",638612,"Sai van Wermeskerken",1,57,47,1
"9361",491883,"Said Benrahma",3,67,53,1
"9362",26519,"Said Boutahar",37,70,111,2
"9363",147722,"Said Husejinovic",1,67,135,1
"9364",45473,"Saidi Ntibazonkiza",79,71,131,3
"9365",239807,"Saido Berahino",59,76,57,1
"9366",41530,"Saidu Alade Adeshina",6,62,104,1
"9367",575778,"Saidy Janko",6,67,46,1
"9368",108521,"Saif Ghezal",60,69,97,1
"9369",91695,"Sakari Mattila",12,66,134,1
"9370",384407,"Saleh Al-Shehri",1,61,64,1
"9371",339990,"Saleh Gomaa",25,73,64,1
"9372",24133,"Salif Diao",28,70,143,1
"9373",240367,"Salif Sane",104,77,60,2
"9374",239061,"Salih Ucan",1,73,48,1
"9375",26391,"Salim Arrache",4,67,109,1
"9376",360510,"Salim Cisse",21,69,56,1
"9377",46495,"Salim Kerkar",1,61,58,1
"9378",198593,"Saliou Ciss",12,73,51,1
"9379",166889,"Sally Sarr",91,65,57,1
"9380",31906,"Salomon Kalou",138,84,135,3
"9381",364779,"Salomon Nirisarike",3,63,49,1
"9382",24168,"Salva Ballesta",5,81,132,1
"9383",280496,"Salva Chamorro",1,62,57,1
"9384",477604,"Salva Ruiz",1,67,64,1
"9385",102879,"Salva Sevilla",59,75,149,1
"9386",214449,"Salvador Agra",74,75,47,3
"9387",394824,"Salvador Ichazo",2,70,351,1
"9388",299393,"Salvatore Andrea Molina",2,68,52,1
"9389",39509,"Salvatore Aronica",97,76,134,1
"9390",37526,"Salvatore Bocchetti",56,79,147,1
"9391",30285,"Salvatore Lanna",51,74,138,1
"9392",39391,"Salvatore Masiello",33,73,130,1
"9393",27659,"Salvatore Sirigu",213,84,410,2
"9394",502421,"Sam Gallagher",3,64,60,1
"9395",78505,"Sam Hutchinson",1,70,71,1
"9396",318809,"Sam Larsson",55,75,58,1
"9397",32620,"Sam Morrow",17,60,110,1
"9398",391041,"Sam Nicholson",33,65,48,1
"9399",38077,"Sam Parkin",20,70,103,1
"9400",559084,"Sam Valcke",3,60,42,1
"9401",46898,"Sam Vokes",4,72,96,1
"9402",239919,"Sam Winnall",1,67,52,1
"9403",192807,"Samba Diakite",28,74,128,2
"9404",165679,"Samba Sow",24,69,135,1
"9405",166917,"Sambou Yatabare",55,71,147,3
"9406",303906,"Samed Yesil",3,64,50,1
"9407",67355,"Samel Sabanovic",1,61,112,1
"9408",38364,"Sami Allagui",54,75,123,1
"9409",24134,"Sami Hyypiae",64,83,143,2
"9410",42346,"Sami Khedira",134,84,144,3
"9411",164479,"Sami",84,73,61,1
"9412",46217,"Samir El Gaaouiri",6,66,139,1
"9413",187344,"Samir Fazli",1,66,117,1
"9414",42422,"Samir Handanovic",286,84,412,1
"9415",26181,"Samir Nasri",177,86,159,1
"9416",306732,"Samir Ramizi",1,55,58,1
"9417",41045,"Samir Ujkani",44,74,368,1
"9418",453324,"Samir",3,73,61,1
"9419",77773,"Sammir",18,73,44,1
"9420",264840,"Sammy Ameobi",12,69,46,1
"9421",37900,"Sammy Bossuyt",180,72,352,1
"9422",43250,"Sammy Clingan",36,69,140,1
"9423",33814,"Sammy Traore",28,77,126,1
"9424",543312,"Samu",1,62,56,1
"9425",667952,"Samu",1,61,49,1
"9426",422412,"Samuel Afum",30,62,54,1
"9427",186136,"Samuel Armenteros",110,70,119,1
"9428",364813,"Samuel Asamoah",3,64,58,1
"9429",157955,"Samuel Atrous",1,61,312,1
"9430",94013,"Samuel Bouhours",69,65,126,1
"9431",562062,"Samuel Castillejo",25,77,66,1
"9432",33639,"Samuel Eto'o",130,89,144,3
"9433",166686,"Samuel Fabris",3,61,46,1
"9434",474672,"Samuel Garcia",42,78,48,1
"9435",478112,"Samuel Gigot",15,65,59,1
"9436",176299,"Samuel Inkoom",47,69,127,3
"9437",46459,"Samuel Neva",9,63,139,1
"9438",34430,"Samuel Ricketts",82,73,142,1
"9439",142990,"Samuel Scheimann",16,64,53,1
"9440",184520,"Samuel Souprayen",62,70,110,2
"9441",302012,"Samuel Stanton",11,72,57,1
"9442",275457,"Samuel Stefanik",11,67,56,2
"9443",210117,"Samuel Umtiti",128,80,66,1
"9444",150510,"Samuel Yeboah",5,65,124,1
"9445",208493,"Samuel",3,69,50,1
"9446",195589,"Samuele Longo",17,72,52,2
"9447",560165,"Samy Mmaee",1,62,50,1
"9448",210403,"Sanaa Altama",8,60,53,1
"9449",26536,"Sander Boschker",58,76,383,1
"9450",465724,"Sander Coopman",1,65,47,1
"9451",5063,"Sander Duits",100,68,61,1
"9452",113270,"Sander Fischer",65,70,60,1
"9453",26498,"Sander Keller",46,70,117,2
"9454",77834,"Sander Puri",3,62,54,2
"9455",304668,"Sander van de Streek",49,68,60,1
"9456",26632,"Sander van Gessel",10,64,134,1
"9457",41602,"Sandro Burki",105,66,104,1
"9458",27275,"Sandro Calabro",33,67,94,2
"9459",195215,"Sandro Gotal",1,59,64,1
"9460",659742,"Sandro Lauper",1,52,51,1
"9461",128870,"Sandro Laurindo da Silva",8,74,135,1
"9462",477205,"Sandro Lima",4,62,44,1
"9463",67369,"Sandro Lombardi",5,61,58,1
"9464",477615,"Sandro Ramirez",3,72,52,1
"9465",162680,"Sandro Sirigu",1,67,86,1
"9466",36889,"Sandro Wagner",53,74,103,1
"9467",186524,"Sandro Wieser",24,65,53,1
"9468",150036,"Sandro",18,67,125,1
"9469",156727,"Sandro",51,81,142,1
"9470",164341,"Sandro",12,64,14,1
"9471",40692,"Sandy Paillot",33,70,120,1
"9472",354175,"Sandy Walsh",21,67,53,1
"9473",107066,"Sanel Jahic",17,72,138,2
"9474",42122,"Sanel Kuljic",18,70,134,1
"9475",632356,"Sangone Sarr",3,55,51,1
"9476",34334,"Sanharib Bueyueksal",59,70,134,2
"9477",45505,"Sani Kaita",2,68,153,1
"9478",290022,"Sanjin Prcic",19,66,59,1
"9479",37436,"Santi Cazorla",227,85,154,2
"9480",41295,"Santi Kolk",33,70,123,1
"9481",428947,"Santi Mina",27,75,54,1
"9482",6864,"Santiago Acasiete",65,75,134,1
"9483",207642,"Santiago Arias",78,76,66,2
"9484",33641,"Santiago Ezquerro",6,76,142,1
"9485",196205,"Santiago Garcia",114,75,59,2
"9486",18945,"Santiago Gentiletti",36,77,55,2
"9487",26625,"Santiago Leonardo",34,74,125,1
"9488",356960,"Santiago Montoya",1,76,63,1
"9489",113762,"Santiago Morero",54,72,131,1
"9490",188540,"Santiago Vergini",50,74,40,2
"9491",189955,"Santy Hulst",3,62,125,1
"9492",199833,"Saphir Taider",89,75,58,2
"9493",137225,"Saroa",1,56,117,1
"9494",207462,"Sasa Aleksander Zivec,26",15,66,52,1
"9495",39669,"Sasa Papac",113,75,128,1
"9496",147717,"Sascha Bigalke",1,69,128,1
"9497",36181,"Sascha Burchert",3,66,328,1
"9498",37151,"Sascha Dum",1,69,143,1
"9499",36522,"Sascha Kotysch",31,65,62,1
"9500",95094,"Sascha Moelders",33,73,108,1
"9501",31290,"Sascha Riether",202,76,145,2
"9502",212429,"Sassa",3,62,55,1
"9503",279740,"Sassa",1,61,41,1
"9504",213712,"Saul Berjon",44,76,126,1
"9505",309334,"Saul Niguez",61,79,51,1
"9506",33844,"Saul",6,71,146,1
"9507",32576,"Saulius Mikoliunas",3,69,140,1
"9508",245156,"Sava Miladinovic Bento",3,63,45,1
"9509",41663,"Savio Nsereko",1,74,122,1
"9510",16368,"Savo Pavicevic",9,67,129,1
"9511",92215,"Savvas Gentsoglou",1,68,129,1
"9512",39653,"Schumacher",7,66,110,1
"9513",215551,"Scott Allan",1,66,53,1
"9514",37240,"Scott Arfield",64,71,134,2
"9515",186891,"Scott Bain",59,64,321,1
"9516",35955,"Scott Boyd",77,65,60,1
"9517",25382,"Scott Brown",201,86,157,1
"9518",388456,"Scott Brown",6,54,58,1
"9519",47559,"Scott Brown",38,65,314,1
"9520",36373,"Scott Carson",67,77,389,1
"9521",30836,"Scott Chipperfield",27,83,143,1
"9522",41062,"Scott Cuthbert",25,69,126,1
"9523",23837,"Scott Dann",160,78,139,1
"9524",23575,"Scott Dobie",1,64,120,1
"9525",40583,"Scott Flinders",4,66,325,1
"9526",109622,"Scott Fox",70,62,305,1
"9527",540680,"Scott Fraser",10,58,64,1
"9528",25843,"Scott Lee Sutter",121,67,112,1
"9529",32826,"Scott McDonald",94,83,118,1
"9530",551805,"Scott McKenna",1,58,44,1
"9531",24223,"Scott Parker",140,83,150,1
"9532",35972,"Scott Robertson",115,70,139,1
"9533",127134,"Scott Robinson",38,61,121,1
"9534",32412,"Scott Severin",52,75,159,1
"9535",23991,"Scott Sinclair",54,76,119,1
"9536",23740,"Scott Vernon",103,69,108,1
"9537",553798,"Scott Wright",1,54,57,1
"9538",304345,"Sead Kolasinac",27,75,56,1
"9539",77690,"Seamus Coleman",156,81,133,1
"9540",24118,"Sean Clohessy",12,62,48,1
"9541",24653,"Sean Davis",32,79,157,1
"9542",25131,"Sean Dillon",155,70,118,1
"9543",318493,"Sean Kelly",53,60,52,1
"9544",466861,"Sean Klaiber",12,68,70,1
"9545",32636,"Sean Lynch",3,55,120,1
"9546",597947,"Sean McKirdy",1,52,47,1
"9547",117545,"Sean Morrison",15,70,95,1
"9548",35492,"Sean Murdoch",9,62,312,1
"9549",34206,"Sean O'Hanlon",22,67,144,1
"9550",192779,"Sean Welsh",27,62,130,1
"9551",204212,"Seba",25,75,41,1
"9552",604345,"Sebastiaan Brebels",3,59,59,1
"9553",496865,"Sebastian Ayala",1,64,47,1
"9554",463823,"Sebastian Bartlewski",3,53,47,1
"9555",27310,"Sebastian Boenisch",90,73,126,1
"9556",467316,"Sebastian Bonecki",5,57,43,1
"9557",165526,"Sebastian Coates",34,75,73,2
"9558",306407,"Sebastian Cristoforo",21,73,64,1
"9559",41655,"Sebastian De Maio",57,76,126,1
"9560",150296,"Sebastian Dubarbier",35,75,134,2
